Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1796,/content/dataset/DATASET-1/DATASET-1/curva_973.npy,1.3912182786534368,-0.48871380955778165,-0.3735333741991707,-0.10610431695008224,-0.24947576795590565,-0.289165976003896,-1.1945003070743763,-0.571178956849202,0.620341310878193,2.0904642177403803
1797,/content/dataset/DATASET-4/DATASET-4/curva_2207.npy,1.3508234507801715,-0.3095293463165453,-0.06580229546382375,-0.7684436086977179,0.7299067807613371,1.6470116608654912,1.0494400220270095,2.5468814431958977,3.5197422617201943,6.024814744745978
1798,/content/dataset/DATASET-3/DATASET-3/curva_2265.npy,1.0250808374113256,0.01828917786315648,-0.1290186261294599,0.10456663881059636,0.13459338152070416,-0.14426458263331401,-2.379349716316183,-3.127669174065996,-1.5168658382777847,7.498541553228962
1799,/content/dataset/DATASET-1/DATASET-1/curva_2048.npy,1.3652745208624957,-0.6704306768804463,-0.6993494885156891,-0.4372814895965542,-0.15988093233457937,0.19034054553063345,-1.0966338874901889,-0.2611316991589376,0.43934618267249687,3.511280128422112
1800,/content/dataset/DATASET-6/DATASET-6/curva_1553.npy,1.0589600063199085,-0.5616261995356493,-0.4265059783810682,0.5324727269189787,-0.015674313710865664,-0.2249907672764978,-4.569202126491581,-3.1370493600576097,-5.066860606605031,4.00318133178184
1801,/content/dataset/DATASET-4/DATASET-4/curva_2549.npy,1.0242451366271936,-0.0795502126814829,-0.02198497511933757,-0.2936449447792717,-0.15280447980969614,-0.45043049172623084,-1.831006899810363,-2.361489302326542,-1.1187505627520111,12.754483328470984
1802,/content/dataset/DATASET-7/DATASET-7/curva_1558.npy,1.3582095707829194,1.8500772979958942,1.6754424489111064,1.6094486091227707,1.5473429553999,2.2616106348751988,1.5895512777222973,1.5920439297371782,3.21437420590103,4.727966926387572
1803,/content/dataset/DATASET-5/DATASET-5/curva_889.npy,1.0273863008680306,-0.33500580615715786,-0.3189818404170525,-0.6187495123182992,-0.7655759152692718,-0.9512148927319405,-2.49430770939441,-3.086567871068702,-1.3624773414591629,10.238955076506134
1804,/content/dataset/DATASET-2/DATASET-2/curva_1658.npy,1.309475515198376,0.9071656761048661,0.6500893819280684,0.3951524315358082,0.8319609143854523,0.9421962926278419,1.1774148658400696,1.2931488127882484,1.249406060087391,6.294124361475388
1805,/content/dataset/DATASET-2/DATASET-2/curva_90.npy,1.371583504796566,1.3064302721475471,1.4992220672929424,1.406841579032172,1.844147465459932,1.443188855531047,1.5310324527510684,1.2188908726026717,2.3532092377735623,3.234130939547825
1806,/content/dataset/DATASET-2/DATASET-2/curva_1562.npy,1.234554374032082,-0.5741559680467164,-0.7067336478929743,-0.13868705284594895,-1.0225446891931718,-0.6224362593235766,-1.04585441382164,1.1241901821411364,4.023460297549608,9.12427307094988
1807,/content/dataset/DATASET-1/DATASET-1/curva_1237.npy,1.046387357697956,-0.4610001036129807,-0.26805735511937717,-0.5568562848733244,0.05747087441866178,-0.23088374928951014,-2.7698079893275644,-3.892421264986498,-5.5949450700839,9.849417892633452
1808,/content/dataset/DATASET-7/DATASET-7/curva_108.npy,1.3962645725433742,0.46484381493353094,0.46791739748243916,0.7452911470628019,0.26003222669530995,0.7504991619373408,0.34868800777270736,0.37302053628489756,2.747320366669993,3.2248526420187016
1809,/content/dataset/DATASET-3/DATASET-3/curva_1510.npy,1.1284748171306749,-0.2798536573787587,-0.2584092392921065,-0.10841451396581352,-0.47595916346773,-0.1685962133942163,-1.060810770831973,-2.2709625948480405,-2.7593354483278527,5.061950888006308
1810,/content/dataset/DATASET-3/DATASET-3/curva_1259.npy,1.1120141669595582,0.9720692929621484,1.38127783867467,1.2338547033755345,0.69683012783669,1.012891522399256,-0.6442680141831724,-2.617563986191103,-4.893328236446933,3.2134326676235245
1811,/content/dataset/DATASET-3/DATASET-3/curva_672.npy,1.2950453721212525,-0.8467242177504041,-1.2088960457299065,-1.2076993920855466,-0.6037575028052022,0.30549675629148804,0.6858853347493595,3.2070044377145646,6.5894380137778015,8.724709956661247
1812,/content/dataset/DATASET-5/DATASET-5/curva_1389.npy,1.4032310201927187,0.029657566946628723,-0.12594313714215616,-0.17180949450049582,-0.42757029365407506,-0.019173665151118353,-0.56685144366148,-1.0102913624224754,0.009973857000477022,1.8929156814738681
1813,/content/dataset/DATASET-1/DATASET-1/curva_829.npy,1.0980020394752863,-0.5895061300087401,-0.019506559361637126,-0.12041084708176009,0.3131279970370209,-0.9982043231372433,-2.0647889181044135,-1.9513231648267066,-5.7744491778352005,6.004351305780715
1814,/content/dataset/DATASET-7/DATASET-7/curva_1962.npy,1.0602878994583005,-0.8663662458188938,-1.134289455302512,-1.2528929776207112,-0.7229154598431706,-0.8780028602467387,-2.456433716420244,-3.964325327260128,-5.1189135837226205,4.652671979852002
1815,/content/dataset/DATASET-6/DATASET-6/curva_2656.npy,1.209145142221228,0.3926374014962714,0.6548367806195239,0.7149370782369461,1.214441930400119,0.4914144490403912,1.4456742762529773,1.2450047457895563,3.5497663722524284,9.107022812459208
1816,/content/dataset/DATASET-6/DATASET-6/curva_1874.npy,1.3082942948345988,2.4166161169514115,2.674234319276091,2.6870090768065693,2.3277577464541075,3.0615135769921404,1.9780373692948556,3.2776183732477358,4.403910975834974,8.273760438386093
1817,/content/dataset/DATASET-5/DATASET-5/curva_2784.npy,1.286672216583373,-0.900781494723405,-0.6924502623947262,-0.18715947040230957,0.49873261625269416,0.917600134423092,0.2924396686839687,0.9072141470780573,3.531283417180448,8.628181228196697
1818,/content/dataset/DATASET-2/DATASET-2/curva_2493.npy,1.2287386322282974,1.0490541677038399,0.9114443849039024,1.628307530073627,1.1542309623551457,1.3931465370330403,0.9471080595776594,4.185235835648352,5.094242364091677,12.743411756557654
1819,/content/dataset/DATASET-7/DATASET-7/curva_1718.npy,1.1345108105109285,0.5965718077643551,0.9162219833136858,0.9214442356146626,1.2748446614471676,0.48767156058664035,0.6744012298837427,2.848087570428579,6.094563233252762,11.032691384896804
1820,/content/dataset/DATASET-2/DATASET-2/curva_2752.npy,1.2215997560954888,0.42428321107129763,0.8298446929731655,0.5157980228440531,0.21336391680212113,-0.1292359991413529,0.9279952556528813,1.4850079935489022,2.2139452306784912,6.868124298419423
1821,/content/dataset/DATASET-1/DATASET-1/curva_1327.npy,1.128284692887911,-0.5246843708894111,-0.11038869787972556,-0.10422899224459736,0.07699102671546912,-1.2777321572326816,-1.9807732767302206,-1.0472450587244115,-3.934953096390667,7.360309380847055
1822,/content/dataset/DATASET-1/DATASET-1/curva_2515.npy,1.1506396564239545,2.191153811185839,1.6519850269217298,1.4307001788548392,1.7544583839248482,2.207243298944998,0.8908683377867467,1.4208475691581488,-4.098768795601486,12.522190072738049
1823,/content/dataset/DATASET-7/DATASET-7/curva_898.npy,1.2829231500588896,0.43075507404298463,0.7361368345098206,0.6152385510643923,1.3840497933971336,1.65783873519404,2.0207287176456394,2.6201652838855924,1.8765818364613391,8.62076588196969
1824,/content/dataset/DATASET-3/DATASET-3/curva_2479.npy,1.3863347119157008,-0.6533641845239788,-0.7754339170292264,-0.5802994819953025,-0.882765165347802,0.304903852959629,-0.6130526245081573,-1.1619966688447663,1.4959092375823626,3.7904779731672313
