Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1938,/content/dataset/DATASET-5/DATASET-5/curva_1210.npy,1.0012545430533772,-5.630238465760633,31.8728752513242,51.449854075478505,61.8961237154524,68.6873120105535,73.20324156775445,77.46013480693851,79.63803899492626,81.8278234291411
1939,/content/dataset/DATASET-3/DATASET-3/curva_345.npy,1.195549612571655,-4.886870015786473,11.544389964410067,27.630474013389733,36.0067735229945,41.82348671038347,45.45791127254566,48.64050531166076,50.58340335669518,52.32485728280718
1940,/content/dataset/DATASET-2/DATASET-2/curva_564.npy,1.1763985698123791,3.51939078926323,13.809719834553267,29.771009253727676,38.50884075102223,43.90927397919534,47.82858225700327,50.748884544440834,53.143489334637806,54.9042794625516
1941,/content/dataset/DATASET-1/DATASET-1/curva_491.npy,1.4220693079164195,-1.6673656061380042,-2.304799403102627,9.236132305002888,15.51502922403573,19.63289872896023,23.084511184214918,25.113116773171047,26.890678380954387,28.429088126065675
1942,/content/dataset/DATASET-1/DATASET-1/curva_1365.npy,1.4046447185496318,-3.9961157630934205,-3.0250823903703763,9.53301880632756,16.338446443225553,21.08664738160097,24.105256506137874,26.463993477703585,28.31106681246543,29.858566394936336
1943,/content/dataset/DATASET-1/DATASET-1/curva_1913.npy,1.0621992791893242,-4.396268809722096,24.750157245993577,43.35473372001723,52.57369437228719,59.03891750140552,63.8701890669643,66.72295629326868,69.4264812413068,71.4552949351575
1944,/content/dataset/DATASET-3/DATASET-3/curva_274.npy,1.2562851645000772,-1.1657914180051223,7.422733975621886,21.849654056784836,30.096783157831197,35.32661861179114,38.592312701088936,41.32627153131728,43.44360827221273,45.09378604531906
1945,/content/dataset/DATASET-7/DATASET-7/curva_974.npy,1.0693040713861963,-1.4291122847905453,23.918728453951047,42.244094026899845,51.95260462604438,57.99826454481024,62.42724662022155,65.63206519075554,68.24135081445284,70.37694710723504
1946,/content/dataset/DATASET-5/DATASET-5/curva_2812.npy,1.0002227323686377,-7.801217019619122,31.944487986221798,51.69653447750561,62.06700354929397,68.73798952576757,73.47201966611647,77.13043931570238,79.91890044301287,82.09863962614358
1947,/content/dataset/DATASET-7/DATASET-7/curva_2410.npy,1.1135768629052751,-0.016477131508800966,20.345422177414825,36.8823872300864,46.22338540701215,51.94173515611706,56.047834479883754,59.29405588813263,61.6770056328795,63.52469607753408
1948,/content/dataset/DATASET-3/DATASET-3/curva_2795.npy,1.3257921090455569,-0.7453013130561804,5.238377570138736,17.135296768769866,23.989290457570956,28.465839951080707,32.14645576328402,34.52756967759665,36.183125958004,37.793911415067335
1949,/content/dataset/DATASET-7/DATASET-7/curva_976.npy,1.158400431719235,-0.8754487668881511,14.783697627325676,31.409869158050096,40.19477215425994,45.898770254681594,49.98619159910073,53.09587615482852,55.36793064786728,57.26125562575828
1950,/content/dataset/DATASET-5/DATASET-5/curva_2407.npy,1.2251411964993872,1.420651245293456,9.663515577284473,25.08533348345956,33.12113168464922,38.35058259702122,42.04877084038991,44.81857047960136,47.02255027285134,48.766410065694075
