Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
28,/content/dataset/DATASET-6/DATASET-6/curva_507.npy,1.371866028220346,-12.272288556120282,-13.760876643254798,-13.867522121010703,-11.591217702169775,-7.051119255974371,-7.868914718632365,0.4021272044782664,-2.6248835669842157,1.2627503263148379,-3.7210226267172466,-1.0629660919454522,-1.2783296793385663,-4.254021954143839
29,/content/dataset/DATASET-3/DATASET-3/curva_2934.npy,1.368826964405667,-14.62418139494697,-9.742380470277768,-11.449497451194455,-9.45358589887163,-5.230473457679754,-6.304817839245643,-9.074429078885414,-5.535226918115683,-7.151702438159657,-3.5362059531673498,-2.877341656587021,-5.342472817040822,-4.495062617520521
30,/content/dataset/DATASET-1/DATASET-1/curva_1195.npy,1.196548345399802,-5.017948655754975,-5.470572928158217,-2.6392920312311987,-1.8325782245829818,-2.219829177314169,-3.8227341328221405,0.06196682965748634,-0.08023873328571664,1.5692221711213379,-4.141442652038299,0.061181272865036246,-2.7760756467984744,1.5323963293065122
31,/content/dataset/DATASET-1/DATASET-1/curva_1142.npy,1.2129023334269429,-4.07380080168008,-2.0579503572056645,-4.450296643073608,-0.6339881553237461,-2.692218024169206,1.2404103852020145,-0.8516700223511692,0.542964243354045,2.2520861462756505,-0.44320497415752497,1.617108371531266,0.6342496132195038,1.66412766507715
32,/content/dataset/DATASET-1/DATASET-1/curva_1985.npy,1.2246887806130755,-5.462258806644516,-10.408064016424307,-3.0119336889056036,-3.6801606510835123,-1.661379094367919,-0.8524284415070369,0.028514879052329654,-2.6916990049362077,2.0824577195105514,1.8692113114115492,3.429051035355128,-2.0703958132912703,-2.724661116559981
33,/content/dataset/DATASET-3/DATASET-3/curva_1837.npy,1.159302420020604,-4.119676449905234,-1.731325507945764,-1.2205032421724449,-3.877812195911855,2.7374813827717843,3.873050318105359,4.36940710485277,2.5533143076744156,0.48273594401464337,3.4408262609124636,2.7490237698488245,-2.9899911319437025,-2.1517042295052957
34,/content/dataset/DATASET-5/DATASET-5/curva_1605.npy,1.204668040678087,-6.1362525294050565,-1.713344816179479,-0.46576900929108983,-1.7902484615013252,-4.15542142723158,-2.254795345976754,-0.3459336541324652,2.6737456377958413,0.43865538593091,-1.4150242944526426,5.929388824381123,0.8550939450728098,-1.8504072787934522
35,/content/dataset/DATASET-5/DATASET-5/curva_2354.npy,1.2005919083502976,-6.541417142289191,-4.315665888382487,1.2972562593494683,-6.056885851403292,-1.6839896908425092,1.0912954855344819,-0.30326034042496663,0.508549643353963,-5.462844280068806,-2.5208558276952715,0.8400518562136161,0.7939873778626532,-3.663185737437492
36,/content/dataset/DATASET-7/DATASET-7/curva_2430.npy,1.2242250876622138,-5.602118838649231,-1.708776765034492,-5.797380939012477,2.9458307851701617,-1.6234950044714862,-2.7569047819217407,-1.6068034168787029,-4.304310587215485,2.4722586482390887,-5.006723426028079,2.292229524399645,-0.4845589312212804,0.5623869083990262
37,/content/dataset/DATASET-5/DATASET-5/curva_2116.npy,1.2738033622392386,-15.132975653922756,-7.694008922639959,-3.1122130803111214,-9.285324463162958,-3.9179110775642587,-5.412265335137838,-1.2739060050441702,0.717437822921766,1.1898421336006584,-2.5075378095671783,-1.2551055203690642,0.5075680730512584,-1.7630633153861324
38,/content/dataset/DATASET-2/DATASET-2/curva_2792.npy,1.3815625764280328,-13.722826990305027,-13.36181557668479,-6.549106156771882,-9.060622568955926,-8.755954651098598,-7.399876509347629,-6.660137845150747,-3.8928341088365537,-3.88658427286723,-3.965984796643772,-3.0029574005190938,0.1152702699788587,1.8206240585260076
39,/content/dataset/DATASET-4/DATASET-4/curva_1425.npy,1.3588271835058632,-14.856742146934737,-11.494739324931915,-8.907027313100556,-6.208623506350529,-5.521724821452128,-4.953550424272239,-1.7853684568132917,-2.12743712824392,-4.588378221791263,-2.3443877529712425,-2.7410516262441273,-1.1210268572119684,-2.392020804938708
40,/content/dataset/DATASET-4/DATASET-4/curva_729.npy,1.0520257568372144,1.6993520803843174,0.9124019454711193,-0.24172540320152358,1.9656756709314944,-0.06612528449677284,-3.9104257377300207,2.4520690577568844,6.024027890172849,-0.4963587362193585,0.7024352385944809,0.9262437508722046,-1.520312730729762,-1.7586033639646337
41,/content/dataset/DATASET-3/DATASET-3/curva_2467.npy,1.1444146387105594,-4.147245106863062,1.6209525187287275,-1.5328951635811472,-1.6188228231194395,2.121549949010654,0.343587665806251,-3.2119695458672513,0.8154785118923518,0.7602206662552509,1.994333445381597,2.815469678590795,1.4597798593078546,-2.585732687196452
42,/content/dataset/DATASET-5/DATASET-5/curva_26.npy,1.116672135070407,-2.667816525945379,1.4577180114148496,-0.04704133475973787,5.854163701634209,-1.435615481773457,-1.2732491417533132,1.626405292066307,-0.2587536167079025,-8.43071913741856,4.109980548405625,4.209533374525763,2.0464215492060065,2.69675664923619
43,/content/dataset/DATASET-2/DATASET-2/curva_2402.npy,1.3227135800051997,-13.052586980036725,-9.531048389665546,-5.185936236581689,-4.626932268234082,-1.8276858963153713,-2.529502192181331,-2.788237349823997,-4.1630704114698025,-2.6217221121000596,1.4142556442387118,-3.355673626752303,-2.620917046869835,-2.1612111022185707
44,/content/dataset/DATASET-2/DATASET-2/curva_2616.npy,1.1034295117813555,-4.570876681699136,1.3643547526028,-1.7566214832186011,-0.487359084890874,-1.023054141890092,2.0483534703025827,0.021465479210039027,2.1970429521141357,-0.7659885740792725,-0.19481582279932472,0.7931549779479456,0.3144558621842506,-2.6458110006449123
