Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
41,/content/dataset/DATASET-3/DATASET-3/curva_2467.npy,1.1444146387105594,-0.954212048296005,-0.9736182057253906,-0.6600155349958776,-1.2423877569830433,-1.0537532401345495,-0.5062662684055763,-0.32885044804202546,-1.1403674103038148,-1.2798146617837853,-1.9259053298233135,-1.8613431377957603,-1.1116800471473318,-2.869473745510933,-1.990863353296018,-4.911339005472374,-5.2336708012291675,-5.569262950398526,-6.840725635309012
42,/content/dataset/DATASET-5/DATASET-5/curva_26.npy,1.116672135070407,-0.269306404466065,-0.04769564119322321,-0.5655489344926251,-0.1928171169835316,0.3265414086305998,-0.9099482231840433,-0.07988199175286567,-0.8455968728777331,-1.1987286440758802,-0.5996034811875702,-0.5389991985583529,-0.7347327765056313,-0.5051154583672068,-2.5366773391471873,-2.8083984604720893,-4.985295325172127,-4.777498537894037,-6.000451754282602
43,/content/dataset/DATASET-2/DATASET-2/curva_2402.npy,1.3227135800051997,1.4503177632180295,1.417800737370489,1.18245786155097,0.5438155429233611,2.171478343669386,0.6344810861678891,-0.08970768737791669,1.1065727846007785,1.4675856738399495,-0.15571508685335642,0.39844424943089213,0.46443362394743626,-1.9243961535185792,-0.872279302786352,-0.12249508760889015,-4.6129088975817165,-7.934854747151654,-15.681107869945052
44,/content/dataset/DATASET-2/DATASET-2/curva_2616.npy,1.1034295117813555,1.5532376736893245,1.4876710769507873,1.308505408749782,1.7205950884325572,1.4881356285506813,1.4190146718966754,1.3911415759030314,1.6498968170440276,0.9761673548906813,0.714776053508426,0.8467087078783414,0.8569504501271686,0.2830239572719946,-1.2443460785006493,-2.1972170345624358,-3.9736083349294584,-2.8859309866937606,-3.9686927307910445
45,/content/dataset/DATASET-2/DATASET-2/curva_2220.npy,1.203236305282859,0.78684776449451,0.6455089670143543,0.5097975659290348,0.583617514059179,-0.41418525550614393,-0.6075576548624929,0.1127589910645156,0.7641202163787467,0.6919349872717503,-1.6874035046137943,0.2174404528740854,-0.8625837298615593,-1.2578191601066067,-1.3533065658344727,-1.2063601867355196,-7.2721684088035605,-8.336390307648776,-11.104058780330071
46,/content/dataset/DATASET-7/DATASET-7/curva_1470.npy,1.0624833713915571,-1.2640815331023056,-1.2442672366139802,-0.6317070264913193,-0.853703442299931,-1.142559083914846,-0.8650130747236185,-0.9054270588408032,-0.41625179689601083,-0.19620763906529753,-0.9277770467257095,0.25432637876522934,-0.7785527300242774,-0.5926057675661696,-1.2822240684486377,-1.14924612848282,-1.7036088550919222,-1.2524016448552233,-1.8475822710252139
47,/content/dataset/DATASET-7/DATASET-7/curva_831.npy,1.035307826846825,0.2944512967858797,0.13297361514293973,-0.5843032459712433,0.46637252215743824,0.6951747905492566,0.49429489651454955,-0.31792955179499016,0.25483031115172705,-0.11156881231946464,0.8035596605795612,-0.4343629742688499,0.7792873450559363,0.5440830807290442,0.733759481877372,1.0728925507186093,0.5104380589263723,0.9901041500474215,0.6570161313247341
48,/content/dataset/DATASET-3/DATASET-3/curva_1820.npy,1.2235111789650797,1.239846503595168,0.7669499598520351,1.9190165912559263,1.026665022280273,0.7548001743310263,1.0222221175508583,-0.004566292338091316,1.5492032318049136,0.8085924484781715,1.193351895330329,0.5137823359724083,-0.8788734324565607,0.18000911817513413,-0.3711254189390503,-1.9889760492341604,-8.167672991728034,-10.254610569825047,-11.552455141056793
49,/content/dataset/DATASET-3/DATASET-3/curva_288.npy,1.233755166088656,0.04559204763885523,-0.10456030110405747,0.8588496338031715,0.5495686472580048,0.6522790376786716,0.9621107760821618,-0.45183350356023666,1.5634158576116948,1.1534149171864687,1.0920109161400586,1.7100897735651963,0.8031463976060743,0.8848992304705391,-1.1556364046177503,1.2252542166011118,-1.0558247081882595,-2.8767842734449727,-8.177828883687761
50,/content/dataset/DATASET-4/DATASET-4/curva_168.npy,1.0307253462968389,-0.5270302622525188,-0.5314367454618458,-0.17891808871568676,-0.44660326950275536,-0.3442363852881801,-0.5962849117471383,0.03470960514121296,0.139574653065013,0.1463520786835579,-0.09599293225669855,-0.2251341173363446,-0.25910220443816445,1.0067959929205657,1.0254165650124722,0.6680981955842379,0.905099911924208,1.0070620010933071,0.8729013574497558
