Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
2551,/content/dataset/DATASET-3/DATASET-3/curva_2270.npy,1.1022554138618417,-0.6871827005323305,-0.18007660629570096,1.3430694170340771,2.1848467153090207,2.7087918163217903,2.7115604648347587,2.9881657553335117,4.011635612272009,3.0924226758999795
2552,/content/dataset/DATASET-3/DATASET-3/curva_939.npy,1.382686893835066,1.699325354680644,2.6265922266623645,3.689200471713568,5.3566289488688845,6.778739332679885,8.585871696267736,10.195604640961529,12.33734005518173,13.851321866654114
2553,/content/dataset/DATASET-3/DATASET-3/curva_1216.npy,1.4202077645455002,-0.5951720420814779,-0.004500880079129937,1.138431450500488,2.3048496118500728,4.9710034255697515,5.8027275139666346,7.300062541747661,9.212571322761033,11.081382021219563
2554,/content/dataset/DATASET-2/DATASET-2/curva_143.npy,1.1499638206929566,-1.0493826947966214,-0.12499441609263072,0.4819761856060646,0.8796501544263499,1.2332878628965864,1.2318573064162883,2.022270860834961,2.907930451057835,4.141235998695784
2555,/content/dataset/DATASET-6/DATASET-6/curva_1531.npy,1.3883632174003602,0.4153649461997337,1.490062930872092,3.21275320971253,4.639146805360727,6.684012931736209,7.872325084485528,9.582908654061416,11.259919717804406,12.753423979843891
2556,/content/dataset/DATASET-1/DATASET-1/curva_1219.npy,1.0112155409570658,1.2231640423518704,2.0193618736619072,3.0025758348510125,4.51091797969261,5.4115520121245995,6.843974850585637,7.423720137725881,7.673428638929766,7.620709518101526
2557,/content/dataset/DATASET-2/DATASET-2/curva_476.npy,1.3175720312420514,1.4306207195181406,2.4760765337712467,3.833060990139133,5.538325637886155,6.758057262560232,9.153006080007692,10.361211000161145,12.114410091040256,13.577812992126837
2558,/content/dataset/DATASET-3/DATASET-3/curva_1015.npy,1.264789634447557,1.508446770001366,2.795291813450536,4.201139768441244,4.596094465513682,6.941449011860359,7.935376861828783,6.920807765521378,7.709359927030265,7.510393392685116
2559,/content/dataset/DATASET-2/DATASET-2/curva_2128.npy,1.418622875306958,0.013233305279172311,0.887263806308063,2.292021707867495,3.4988681534388446,4.908432668144726,7.1008196784746636,8.604062730517297,10.591832555329665,11.410671036872747
2560,/content/dataset/DATASET-7/DATASET-7/curva_2068.npy,1.31029238428298,0.946918496847835,1.9109517836849708,3.4912596480477656,4.647913994782938,5.844690147400898,7.490812330075728,8.268411139327817,8.210075307282368,9.531602072658778
2561,/content/dataset/DATASET-3/DATASET-3/curva_747.npy,1.0468035103233864,0.42226115176673407,0.5372337302340037,1.6802634099008795,3.1867731568734516,3.850234173266392,3.6545211449840527,4.983151367822438,4.681234470009022,4.651785273503836
2562,/content/dataset/DATASET-5/DATASET-5/curva_805.npy,1.3427829697279,0.711394433866187,1.789192180404165,2.6794912579783356,3.692161625940628,4.963335130403306,4.4160023681421,4.478022524457495,3.8806013393604086,4.338676922750302
2563,/content/dataset/DATASET-4/DATASET-4/curva_2336.npy,1.0139614820916836,1.0358152360532795,1.7918354103846987,2.7567854427060667,3.9617620340687263,5.971137977390886,6.130560006221211,6.899618457099299,6.300727738174761,6.950360748871548
2564,/content/dataset/DATASET-6/DATASET-6/curva_599.npy,1.0654871884896644,0.3321749649264891,1.2420252146127782,2.0001293324221443,2.7082891360902006,3.718676932119189,4.931124386166111,5.580355717033477,5.0887219688261665,5.73513386260491
2565,/content/dataset/DATASET-7/DATASET-7/curva_1369.npy,1.4352744113367029,-0.24065214991490566,0.5037526622163048,1.6494878976865028,3.7106418818886926,5.625034513019692,7.440672617381226,9.362374246288267,10.552063136566204,12.714612853552381
2566,/content/dataset/DATASET-1/DATASET-1/curva_1017.npy,1.1164001376801058,-1.1820247344660209,-0.35044287252469564,0.5640430390341397,2.0495460754443364,2.727749038788815,1.9732837464427575,1.6897612933974036,1.9901122861384295,2.610461805275326
2567,/content/dataset/DATASET-1/DATASET-1/curva_873.npy,1.3449961230138203,0.5453930458865675,1.7026216678256787,2.8350334144570564,4.1916479031542995,5.730577793665854,7.409953472079675,9.239116719315172,11.277858478524477,12.66084976040594
2568,/content/dataset/DATASET-1/DATASET-1/curva_1683.npy,1.226842230245932,-0.3073658052152602,0.36126374064932787,0.9320649677938574,1.8450126747527198,1.64096075847131,0.4373265216327028,0.8096726850566843,1.2794196298523253,1.114642849076128
2569,/content/dataset/DATASET-4/DATASET-4/curva_1056.npy,1.3689987593011308,1.5015686752656001,2.4541466767077225,3.6082399359279096,5.553556182908276,7.159844037946235,9.103000757490383,10.593510077076907,12.356903553099736,13.635726937305359
